"l_english":""
" lover_cursed_threesome0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] had a threesome with [TARGET_CHARACTER_2.GetShortUIName]."
" lover_carnal_passion0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] shared a very #EMP carnal#! night of passion."
" lover_matchmade0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] fell for each other after being introduced by [TARGET_CHARACTER_2.GetShortUIName]."
" lover_matchmaker0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] fell in love after [TARGET_CHARACTER_2.GetShortUIName] made introductions."
" lover_hit_it_off0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] fell in love after being introduced during an arranged visit to [TARGET_CHARACTER_2.GetShortUINamePossessive] court."
" lover_prison0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] fell in love while languishing in [TARGET_CHARACTER_2.GetShortUINamePossessive] dungeon."
" lover_friend_to_lover0":"The friendship between [CHARACTER.GetShortUIName] and [TARGET_CHARACTER.GetShortUIName] blossomed into something more after a heartfelt embrace."
" lover_rival_to_lover0":"After a long-standing rivalry, [CHARACTER.GetShortUIName] and [TARGET_CHARACTER.GetShortUIName] became reluctantly infatuated."
" lover_dinner_love0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] fell in love at a dinner in [PROVINCE.GetName]."
" lover_court_scheme_lover0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] made passionate love, unaware of [TARGET_CHARACTER_2.GetShortUINamePossessive] tear-filled, spying eyes."
" lover_longing0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] finally became lovers after months of searching and longing."
" lover_party_baron0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] fell in love at a feast that will be long remembered."
" lover_storm0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] fell in love during a thunderstorm, with [TARGET_CHARACTER_2.GetShortUIName] being none the wiser."
" lover_quality_family_time0":"[CHARACTER.GetShortUIName|U], [TARGET_CHARACTER.GetShortUIName], and [TARGET_CHARACTER_2.GetShortUIName] spent some quality 'family time' together."
" lover_encouraged0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became lovers after being encouraged by [TARGET_CHARACTER_2.GetShortUIName]."
" lover_my_own_clone_now_neither_of_us_will_be_virgins0":"Unable to resist [CHARACTER.GetShortUINamePossessive] doppelganger, [TARGET_CHARACTER.GetShortUIName] and [CHARACTER.GetShortUINameNoTooltip] became the sweetest of lovers."
" lover_doppelganger_threesome0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName], fell in love after a threesome with [TARGET_CHARACTER_2.GetShortUIName], [CHARACTER.GetShortUINamePossessiveNoTooltip] doppelganger."
" lover_rival_spouse0":"Despite hating each others guts, [CHARACTER.GetShortUIName] and [TARGET_CHARACTER.GetShortUIName] are #EMP most assuredly#! compatible in bed."
" lover_induled_in_forbidden_pleasures0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] indulged in forbidden pleasures together."
" lover_history0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] have been lovers for a long time."
" ":""
" lover_web_of_intrigue0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] got entangled in a web of passion right under the nose of [CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.GetWifeHusband], [TARGET_CHARACTER_2.GetShortUIName]."
" lover_web_of_intrigue_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] got entangled in a web of passion right under the nose of [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.GetWifeHusband], [TARGET_CHARACTER_2.GetShortUIName]."
" ":""
" lover_bestowed_blessings0":"[TARGET_CHARACTER.GetShortUIName|U] intimately blessed [CHARACTER.GetShortUIName] with love and passion, right under the nose of [CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.GetWifeHusband], [TARGET_CHARACTER_2.GetShortUIName]."
" lover_bestowed_blessings_corresponding0":"[CHARACTER.GetShortUIName|U] intimately blessed [TARGET_CHARACTER.GetShortUIName] with love and passion, right under the nose of [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.GetWifeHusband], [TARGET_CHARACTER_2.GetShortUIName]."
" ":""
" lover_threesome_on_hunt0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] had a threesome with [TARGET_CHARACTER_2.GetShortUIName] during [CHARACTER.GetShortUINamePossessiveNoTooltip] hunt in the [PROVINCE.Custom('TerrainTypeProvince')] of [PROVINCE.GetName]."
" lover_threesome_on_hunt_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] had a threesome with [TARGET_CHARACTER_2.GetShortUIName] during [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] hunt in the [PROVINCE.Custom('TerrainTypeProvince')] of [PROVINCE.GetName]."
" ":""
" lover_magnificently_seduced0":"[CHARACTER.GetShortUIName|U] magnificently and opulently seduced [TARGET_CHARACTER.GetShortUIName] during a visit to [TARGET_CHARACTER_2.GetShortUINamePossessive] court."
" lover_magnificently_seduced_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] magnificently and opulently seduced [CHARACTER.GetShortUIName] during a visit to [TARGET_CHARACTER_2.GetShortUINamePossessive] court."
" ":""
" lover_dueled_for_love0":"[CHARACTER.GetShortUIName|U] won [TARGET_CHARACTER.GetShortUINamePossessive] heart after defeating [TARGET_CHARACTER_2.GetShortUIName] in a duel."
" lover_dueled_for_love_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] won [CHARACTER.GetShortUINamePossessive] heart after defeating [TARGET_CHARACTER_2.GetShortUIName] in a duel."
" ":""
" lover_payed_attention0":"[CHARACTER.GetShortUIName|U] charmed [TARGET_CHARACTER.GetShortUIName] by paying extra attention and whispering sweet nothings in [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] ear."
" lover_payed_attention_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] charmed [CHARACTER.GetShortUIName] by paying extra attention and whispering sweet nothings in [CHARACTER.GetShortUINamePossessiveNoTooltip] ear."
" ":""
" lover_erotic_literature0":"[TARGET_CHARACTER.GetShortUIName|U] enraptured [CHARACTER.GetShortUIName] with lascivious literature."
" lover_erotic_literature_corresponding0":"[CHARACTER.GetShortUIName|U] enraptured [TARGET_CHARACTER.GetShortUIName] with lascivious literature."
" ":""
" lover_deviant0":"[TARGET_CHARACTER.GetShortUIName|U] showed [CHARACTER.GetShortUIName] many #EMP new and creative ways#! to have a... good time."
" lover_deviant_corresponding0":"[CHARACTER.GetShortUIName|U] showed [TARGET_CHARACTER.GetShortUIName] many #EMP new and creative ways#! to have a... good time."
" ":""
" lover_dedicated_artifact0":"[CHARACTER.GetShortUIName|U] had [TARGET_CHARACTER_2.GetShortUIName] dedicate an artifact to [TARGET_CHARACTER.GetShortUIName], a romantic gesture!"
" lover_dedicated_artifact_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] had [TARGET_CHARACTER_2.GetShortUIName] dedicate an artifact to [CHARACTER.GetShortUIName], a romantic gesture!"
" ":""
" lover_stole_match0":"[CHARACTER.GetShortUIName|U] took [TARGET_CHARACTER_2.GetShortUIName] as a lover, despite promising [TARGET_CHARACTER.GetShortUIName] an introduction."
" lover_stole_match_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] took [TARGET_CHARACTER_2.GetShortUIName] as a lover, despite promising [CHARACTER.GetShortUIName] an introduction."
" ":""
" lover_wingman_introduction0":"[TARGET_CHARACTER_2.GetShortUIName|U] set [CHARACTER.GetShortUIName] up with [TARGET_CHARACTER.GetShortUIName], a [TARGET_CHARACTER.Custom('bar_servant')] from [PROVINCE.GetName]."
" lover_wingman_introduction_corresponding0":"[TARGET_CHARACTER_2.GetShortUIName|U] set [TARGET_CHARACTER.GetShortUIName] up with [CHARACTER.GetShortUIName], a [CHARACTER.Custom('bar_servant')] from [PROVINCE.GetName]."
" ":""
" lover_amateur_art0":"[TARGET_CHARACTER.GetShortUIName|U] seduced [CHARACTER.GetShortUIName] by creating a piece of amateur art depicting a rather flatteringly-endowed [TARGET_CHARACTER.GetWomanMan]."
" lover_amateur_art_corresponding0":"[CHARACTER.GetShortUIName|U] seduced [TARGET_CHARACTER.GetShortUIName] by creating a piece of amateur art depicting a rather flatteringly-endowed [CHARACTER.GetWomanMan]."
" ":""
" lover_threesome_courtiers0":"[TARGET_CHARACTER.GetShortUIName|U] managed to, despite all odds, coerce [CHARACTER.GetShortUIName] to join a threesome with [TARGET_CHARACTER_2.GetShortUIName]."
" lover_threesome_courtiers_corresponding0":"[CHARACTER.GetShortUIName|U] managed to, despite all odds, coerce [TARGET_CHARACTER.GetShortUIName] to join a threesome with [TARGET_CHARACTER_2.GetShortUIName]."
" ":""
" lover_manipulated_guest0":"[CHARACTER.GetShortUIName|U] slyly manipulated [TARGET_CHARACTER.GetShortUIName] to fall madly in love with [CHARACTER.GetShortUIName]."
" lover_manipulated_guest_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] slyly manipulated [CHARACTER.GetShortUIName] to fall madly in love with [TARGET_CHARACTER.GetShortUIName]."
" ":""
" lover_inspiration_working_late0":"Instead of creating [CHARACTER.GetShortUINamePossessive] commissioned artifact, [TARGET_CHARACTER.GetShortUIName] decided to create a night of passion."
" lover_inspiration_working_late_corresponding0":"Instead of creating [TARGET_CHARACTER.GetShortUINamePossessive] commissioned artifact, [CHARACTER.GetShortUIName] decided to create a night of passion."
" ":""
" lover_bored_lover0":"[CHARACTER.GetShortUIName|U] took [TARGET_CHARACTER.GetShortUIName] as a lover after being utterly bored with [TARGET_CHARACTER_2.GetShortUIName], [CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.GetWifeHusband]."
" lover_bored_lover_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] took [CHARACTER.GetShortUIName] as a lover after being utterly bored with [TARGET_CHARACTER_2.GetShortUIName], [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.GetWifeHusband]."
" ":""
" lover_right_hand0":"After having served as [CHARACTER.GetShortUINamePossessive] right-hand [TARGET_CHARACTER.GetWomanMan] for some time, [TARGET_CHARACTER.GetShortUIName] could no longer ignore the attraction."
" lover_right_hand_corresponding0":"After having served as [TARGET_CHARACTER.GetShortUINamePossessive] right-hand [CHARACTER.GetWomanMan] for some time, [CHARACTER.GetShortUIName] could no longer ignore the attraction."
" ":""
" lover_pilgrimage_brothel0":"After [CHARACTER.GetShortUINamePossessive] pilgrimage, a brothel-worker from [PROVINCE.GetName], [TARGET_CHARACTER.GetShortUIName], seeked [CHARACTER.GetShortUINameNoTooltip] out."
" lover_pilgrimage_brothel_corresponding0":"After [TARGET_CHARACTER.GetShortUINamePossessive] pilgrimage, a brothel-worker from [PROVINCE.GetName], [CHARACTER.GetShortUIName], seeked [TARGET_CHARACTER.GetShortUINameNoTooltip] out."
" ":""
" lover_language0":"[CHARACTER.GetShortUIName|U] complimented [TARGET_CHARACTER.GetShortUIName] in the language of love, [TARGET_CHARACTER_2.GetCulture.GetLanguage.GetName]."
" lover_language_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] complimented [CHARACTER.GetShortUIName] in the language of love, [TARGET_CHARACTER_2.GetCulture.GetLanguage.GetName]."
" ":""
" lover_varangian_local0":"[CHARACTER.GetShortUIName|U] met [TARGET_CHARACTER.GetShortUIName], a local, while serving in the varangian guard."
" lover_varangian_local_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] met [CHARACTER.GetShortUIName], a local, while serving in the varangian guard."
" ":""
" lover_indiscreet0":"[TARGET_CHARACTER.GetShortUIName|U] seduced [CHARACTER.GetShortUIName] after [TARGET_CHARACTER_2.GetShortUIName] gave [TARGET_CHARACTER.GetShortUINameNoTooltip] permission to travel freely within the court."
" lover_indiscreet_corresponding0":"[CHARACTER.GetShortUIName|U] seduced [TARGET_CHARACTER.GetShortUIName] after [TARGET_CHARACTER_2.GetShortUIName] gave [CHARACTER.GetShortUINameNoTooltip] permission to travel freely within the court."
" ":""
" lover_forbidden_love0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] engaged in forbidden incestuous love."
" lover_forbidden_love_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] and [CHARACTER.GetShortUIName] engaged in forbidden incestuous love."
" ":""
" lover_good_tumble0":"[CHARACTER.GetShortUIName|U] gave [TARGET_CHARACTER.GetShortUIName] a good tumble after a meal, unbeknownst to [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.GetWifeHusband] [TARGET_CHARACTER_2.GetShortUIName]."
" lover_good_tumble_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] gave [CHARACTER.GetShortUIName] a good tumble after a meal, unbeknownst to [CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.GetWifeHusband] [TARGET_CHARACTER_2.GetShortUIName]."
" ":""
" lover_abduction0":"[TARGET_CHARACTER.GetShortUIName|U] romantically abducted [CHARACTER.GetShortUIName] from [TARGET_CHARACTER_2.GetShortUIName]."
" lover_abduction_corresponding0":"[CHARACTER.GetShortUIName|U] romantically abducted [TARGET_CHARACTER.GetShortUIName] from [TARGET_CHARACTER_2.GetShortUIName]."
" ":""
" lover_murdered_lover0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUINamePossessive] love blossomed after [TARGET_CHARACTER.GetShortUINameNoTooltip] disposed of [TARGET_CHARACTER_2.GetShortUIName], an amorous rival."
" lover_murdered_lover_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] and [CHARACTER.GetShortUINamePossessive] love blossomed after [CHARACTER.GetShortUINameNoTooltip] disposed of [TARGET_CHARACTER_2.GetShortUIName], an amorous rival."
" ":""
" lover_slew_other_vassal0":"[TARGET_CHARACTER.GetShortUIName|U] slew [TARGET_CHARACTER_2.GetShortUIName], a fellow vassal, out of love to [CHARACTER.GetShortUIName]."
" lover_slew_other_vassal_corresponding0":"[CHARACTER.GetShortUIName|U] slew [TARGET_CHARACTER_2.GetShortUIName], a fellow vassal, out of love to [TARGET_CHARACTER.GetShortUIName]."
" ":""
" lover_doppelganger_cucked0":"[CHARACTER.GetShortUIName|U] seduced [TARGET_CHARACTER.GetShortUIName] by pretending to be [TARGET_CHARACTER_2.GetShortUIName]."
" lover_doppelganger_cucked_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] seduced [CHARACTER.GetShortUIName] by pretending to be [TARGET_CHARACTER_2.GetShortUIName]."
" ":""
" lover_threesome_with_spouse0":"[CHARACTER.GetShortUINamePossessive|U] loving spouse [TARGET_CHARACTER_2.GetShortUIName] introduced [TARGET_CHARACTER.GetShortUIName] to the bedroom, reigniting [CHARACTER.GetShortUINamePossessiveNoTooltip] passion with a threesome."
" lover_threesome_with_spouse_corresponding0":"[TARGET_CHARACTER.GetShortUINamePossessive|U] loving spouse [TARGET_CHARACTER_2.GetShortUIName] introduced [CHARACTER.GetShortUIName] to the bedroom, reigniting [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] passion with a threesome."
" ":""
" lover_ignored_spouse0":"In an attempt to spice up the bedroom, [CHARACTER.GetShortUINamePossessive|U] loving spouse [TARGET_CHARACTER_2.GetShortUIName] introduced [TARGET_CHARACTER.GetShortUIName] to the bedroom, but [CHARACTER.GetShortUINameNoTooltip] only had eyes for [TARGET_CHARACTER.GetShortUINameNoTooltip] from that point."
" lover_ignored_spouse_corresponding0":"In an attempt to spice up the bedroom, [TARGET_CHARACTER.GetShortUINamePossessive|U] loving spouse [TARGET_CHARACTER_2.GetShortUIName] introduced [CHARACTER.GetShortUIName] to the bedroom, but [TARGET_CHARACTER.GetShortUINameNoTooltip] only had eyes for [CHARACTER.GetShortUINameNoTooltip] from that point."
" ":""
" rival_food_fight0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became rivals after a violent food fight."
" rival_at_ceremony0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became rivals at a religious ceremony."
" rival_toy_destruction0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became rivals after [TARGET_CHARACTER.GetShortUIName] destroyed [CHARACTER.GetShortUINamePossessiveNoTooltip] favorite toy during childhood."
" ":""
" rival_toy_destruction_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became rivals after [CHARACTER.GetShortUIName] destroyed [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] favorite toy during childhood."
" ":""
" rival_repelled_during_visit0":"[CHARACTER.GetShortUIName|U] insulted [TARGET_CHARACTER.GetShortUIName] in constant arguments during a visit."
" rival_repelled_during_visit_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] insulted [CHARACTER.GetShortUIName] in constant arguments during a visit."
" ":""
" rival_scrounger_kicked_out_of_court0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became rivals after [TARGET_CHARACTER.GetShortUIName] [Select_CString(TARGET_CHARACTER.IsLocalPlayer, 'were', 'was' )] forcibly removed from [CHARACTER.GetShortUINamePossessiveNoTooltip|U] court."
" rival_scrounger_kicked_out_of_court_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became rivals after [CHARACTER.GetShortUIName] [Select_CString(CHARACTER.IsLocalPlayer, 'were', 'was' )] forcibly removed from [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] court."
" ":""
" rival_abducted_loved_one0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became rivals after [TARGET_CHARACTER.GetShortUIName] abducted one of [CHARACTER.GetShortUINamePossessiveNoTooltip|U] loved ones."
" rival_abducted_loved_one_corresponding0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] became rivals after [CHARACTER.GetShortUIName] abducted one of [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] loved ones."
" ":""
" rival_ambush_plan_uncovered0":"[TARGET_CHARACTER.GetShortUIName] planned an ambush on [CHARACTER.GetShortUIName]."
" rival_ambush_plan_uncovered_corresponding0":"[CHARACTER.GetShortUIName] planned an ambush on [TARGET_CHARACTER.GetShortUIName]."
" ":""
" rival_duelist_attack0":"[TARGET_CHARACTER.GetShortUIName] wounded [CHARACTER.GetShortUIName] in a duel."
" rival_duelist_attack_corresponding0":"[CHARACTER.GetShortUIName] wounded [TARGET_CHARACTER.GetShortUIName] in a duel."
" ":""
" rival_confiscated_title0":"[CHARACTER.GetShortUIName|U] confiscated [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] title."
" rival_confiscated_title_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] confiscated [CHARACTER.GetShortUINamePossessiveNoTooltip] title."
" ":""
" rival_romantic_garden0":"[TARGET_CHARACTER.GetShortUIName|U] stole flowers from [CHARACTER.GetShortUINamePossessiveNoTooltip] garden."
" rival_romantic_garden_corresponding0":"[CHARACTER.GetShortUIName|U] stole flowers from [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] garden."
" ":""
" rival_squealing0":"[TARGET_CHARACTER.GetShortUIName|U] spread [CHARACTER.GetShortUINamePossessiveNoTooltip] secrets."
" rival_squealing_corresponding0":"[CHARACTER.GetShortUIName|U] spread [TARGET_CHARACTER.GetShortUIName] secrets."
" ":""
" rival_bickering0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] competed for the attention of their liege."
" ":""
" rival_turned_on_parent_by_tutor0":"[TARGET_CHARACTER.GetShortUIName|U] got turned against [CHARACTER.GetShortUIName] by [CHARACTER.GetShortUINamePossessiveNoTooltip] tutor."
" rival_turned_on_parent_by_tutor_corresponding0":"[CHARACTER.GetShortUIName|U] got turned against [TARGET_CHARACTER.GetShortUIName] by [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] tutor."
" ":""
" rival_grave_insult0":"[CHARACTER.GetShortUIName|U] got gravely insulted by [TARGET_CHARACTER.GetShortUIName]."
" rival_grave_insult_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] got gravely insulted by [CHARACTER.GetShortUIName]."
" ":""
" rival_roughed_up_child0":"While a child, [TARGET_CHARACTER.GetShortUIName|U] accidently killed [CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.Custom('GetDaughterSon')], [TARGET_CHARACTER_2.GetShortUIName]."
" rival_roughed_up_child_corresponding0":"While a child, [CHARACTER.GetShortUIName|U] accidently killed [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] [TARGET_CHARACTER_2.Custom('GetDaughterSon')], [TARGET_CHARACTER_2.GetShortUIName]."
" ":""
" rival_was_imprisoned_by_parent0":"[CHARACTER.GetShortUIName|U] got imprisoned by [TARGET_CHARACTER.GetShortUIName] as a child."
" rival_was_imprisoned_by_parent_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] got imprisoned by [CHARACTER.GetShortUIName] as a child."
" ":""
" rival_undefeated_defeated0":"[CHARACTER.GetShortUIName|U] defeated [TARGET_CHARACTER.GetShortUIName] in combat, ruining [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] reputation."
" rival_undefeated_defeated_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] defeated [CHARACTER.GetShortUIName] in combat, ruining [CHARACTER.GetShortUINamePossessiveNoTooltip] reputation."
" ":""
" rival_debug0":"The player used a debug interaction to set up this rivalry between [CHARACTER.GetShortUIName] and [TARGET_CHARACTER.GetShortUIName]."
" ":""
" rival_jealousy_at_court0":"[TARGET_CHARACTER.GetShortUIName|U] got to be the object of [CHARACTER.GetShortUINamePossessiveNoTooltip] envy."
" rival_jealousy_at_court_corresponding0":"[CHARACTER.GetShortUIName|U] got to be the object of [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] envy."
" ":""
" rival_lashed_out_against0":"[TARGET_CHARACTER.GetShortUIName|U] lashed out in frustration at [CHARACTER.GetShortUIName]."
" rival_lashed_out_against_corresponding0":"[CHARACTER.GetShortUIName|U] lashed out in frustration at [TARGET_CHARACTER.GetShortUIName]."
" ":""
" rival_was_kept_in_jail0":"[CHARACTER.GetShortUIName|U] languished in [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] prison."
" rival_was_kept_in_jail_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] languished in [CHARACTER.GetShortUINamePossessiveNoTooltip] prison."
" ":""
" rival_party_baron_spurned0":"[CHARACTER.GetShortUIName|U] spurned [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] friendly advances."
" rival_party_baron_spurned_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] spurned [CHARACTER.GetShortUINamePossessiveNoTooltip] friendly advances."
" ":""
" rival_tried_to_elope0":"[CHARACTER.GetShortUIName|U] tried to elope with a member of [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] court."
" rival_tried_to_elope_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] tried to elope with a member of [CHARACTER.GetShortUINamePossessiveNoTooltip] court."
" ":""
" rival_duel_vengeance0":"[TARGET_CHARACTER.GetShortUIName|U] defeated [CHARACTER.GetShortUIName] in a duel."
" rival_duel_vengeance_corresponding0":"[CHARACTER.GetShortUIName|U]  defeated [TARGET_CHARACTER.GetShortUIName] in a duel."
" ":""
" rival_poison_vengeance0":"[TARGET_CHARACTER.GetShortUIName|U] attempted to poison [CHARACTER.GetShortUIName]."
" rival_poison_vengeance_corresponding0":"[CHARACTER.GetShortUIName|U] attempted to poison [TARGET_CHARACTER.GetShortUIName]."
" ":""
" rival_lover_jealousy0":"[TARGET_CHARACTER.GetShortUIName|U] seduced [CHARACTER.GetShortUINamePossessiveNoTooltip] love interest."
" rival_lover_jealousy_corresponding0":"[CHARACTER.GetShortUIName|U] seduced [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] love interest."
" ":""
" rival_claimed_my_title0":"[TARGET_CHARACTER.GetShortUIName|U] laid claim to [CHARACTER.GetShortUINamePossessiveNoTooltip] title."
" rival_claimed_my_title_corresponding0":"[CHARACTER.GetShortUIName|U] laid claim to [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] title."
" ":""
" rival_called_out_sin0":"[CHARACTER.GetShortUIName|U] condemned [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] sins."
" rival_called_out_sin_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] condemned [CHARACTER.GetShortUINamePossessiveNoTooltip] sins."
" ":""
" rival_betrayed_friendship0":"[TARGET_CHARACTER.GetShortUIName|U] betrayed [CHARACTER.GetShortUINamePossessiveNoTooltip] friendship."
" rival_betrayed_friendship_corresponding0":"[CHARACTER.GetShortUIName|U] betrayed [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] friendship."
" ":""
" rival_lover_scorned0":"[TARGET_CHARACTER.GetShortUIName|U] betrayed [CHARACTER.GetShortUINamePossessiveNoTooltip] love for another."
" rival_lover_scorned_corresponding0":"[CHARACTER.GetShortUIName|U] betrayed [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] love for another."
" ":""
" rival_bad_breakup0":"[CHARACTER.GetShortUIName|U] broke off a romantic relationship with [TARGET_CHARACTER.GetShortUIName]."
" rival_bad_breakup_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] broke off a romantic relationship with [CHARACTER.GetShortUIName]."
" ":""
" rival_other_lover0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] were romantically engaged but [CHARACTER.GetShortUIName] broke it off for another."
" rival_other_lover_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] and [CHARACTER.GetShortUIName] were romantically engaged but [TARGET_CHARACTER.GetShortUIName] broke it off for another."
" ":""
" rival_catapulted_corpse0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] have catapulted disease ridden corpses at each other."
" rival_bad_chemistry0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] have always been completely unable to get along."
" ":""
" rival_no_longer_nemesis0":"[CHARACTER.GetShortUIName|U] used to be the sworn Nemesis of [TARGET_CHARACTER.GetShortUIName]."
" rival_no_longer_nemesis_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] used to be the sworn Nemesis of [CHARACTER.GetShortUIName]."
" ":""
" rival_left_out_of_chronicle0":"[CHARACTER.GetShortUIName|U] neglected to bring up the achievements of [TARGET_CHARACTER.GetShortUIName] in a family chronicle."
" rival_left_out_of_chronicle_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] neglected to bring up the achievements of [CHARACTER.GetShortUIName] in a family chronicle."
" ":""
" rival_lover_intimidated_spouse0":"[CHARACTER.GetShortUIName|U] claimed [TARGET_CHARACTER.GetShortUINamePossessiveNoTooltip] spouse."
" rival_lover_intimidated_spouse_corresponding0":"[TARGET_CHARACTER.GetShortUIName|U] claimed [CHARACTER.GetShortUINamePossessiveNoTooltip] spouse."
" ":""
" rival_heir_animosity0":"[CHARACTER.GetShortUIName|U] and [TARGET_CHARACTER.GetShortUIName] grew to hate each other during a prolonged courtly visit."
