" dogon_household_god_name_possessive0: ""$west_african_high_god_name_possessive$"""."".""."".""
" dogon_fate_god_name0: ""$paganism_fate_god_name$"""."".""."".""
" dogon_fate_god_name_possessive0: ""$paganism_fate_god_name_possessive$"""."".""."".""
" dogon_knowledge_god_name0: ""$west_african_high_god_name$"""."".""."".""
" dogon_knowledge_god_name_possessive0: ""$west_african_high_god_name_possessive$"""."".""."".""
" dogon_war_god_name0: ""$west_african_high_god_name$"""."".""."".""
" dogon_war_god_name_possessive0: ""$west_african_high_god_name_possessive$"""."".""."".""
" dogon_trickster_god_name0: ""$west_african_devil_name$"""."".""."".""
" dogon_trickster_god_name_possessive0: ""$west_african_devil_name_possessive$"""."".""."".""
" dogon_night_god_name0: ""$west_african_high_god_name$"""."".""."".""
" dogon_night_god_name_possessive0: ""$west_african_high_god_name_possessive$"""."".""."".""
" dogon_water_god_name0: ""the Nummo"""."".""."".""
" dogon_water_god_name_possessive0: ""the Nummo's"""."".""."".""
""."".""."".""
" west_african_pagan0: ""Siguism"""."".""."".""
" west_african_pagan_adj0: ""Siguic"""."".""."".""
" west_african_pagan_adherent0: ""Siguist"""."".""."".""
" west_african_pagan_adherent_plural0: ""Siguists"""."".""."".""
" west_african_pagan_desc0: ""Emphasizing harmony and balance, adherents of this native Mandé faith revere the twin offpsring of Amma, known together as the Nummo, who were seen as two parts of one complete, perfect being"."

 west_african_pagan_old0: Old Siguism""".""."".""
" west_african_pagan_old_adj0: ""Old Siguic"""."".""."".""
" west_african_pagan_old_adherent0: ""Old Siguist"""."".""."".""
" west_african_pagan_old_adherent_plural0: ""Old Siguists"""."".""."".""
""."".""."".""
" # Bida (Part of Mande)"."".""."".""
" bidu_high_god_name0: ""Bida"""."".""."".""
" bidu_high_god_name_20: ""$bidu_high_god_name$"" # Optional translation alt"."".""."".""
" bidu_high_god_name_possessive0: ""Bida's"""."".""."".""
" bidu_high_god_name_alternate0: ""The Great Serpent"""."".""."".""
" bidu_high_god_name_alternate_possessive0: ""The Great Serpent's"""."".""."".""
" bidu_creator_god_name0: ""$bidu_high_god_name$"""."".""."".""
" bidu_creator_god_name_possessive0: ""$bidu_high_god_name_possessive$"""."".""."".""
" bidu_health_god_name0: ""$bidu_high_god_name$"""."".""."".""
" bidu_health_god_name_possessive0: ""$bidu_high_god_name_possessive$"""."".""."".""
" bidu_fertility_god_name0: ""$bidu_high_god_name$"""."".""."".""
" bidu_fertility_god_name_possessive0: ""$bidu_high_god_name_possessive$"""."".""."".""
" bidu_wealth_god_name0: ""$bidu_high_god_name$"""."".""."".""
" bidu_wealth_god_name_possessive0: ""$bidu_high_god_name_possessive$"""."".""."".""
" bidu_household_god_name0: ""$bidu_high_god_name$"""."".""."".""
" bidu_household_god_name_possessive0: ""$bidu_high_god_name_possessive$"""."".""."".""
" bidu_fate_god_name0: ""$paganism_fate_god_name$"""."".""."".""
" bidu_fate_god_name_possessive0: ""$paganism_fate_god_name_possessive$"""."".""."".""
" bidu_knowledge_god_name0: ""$bidu_high_god_name$"""."".""."".""
" bidu_knowledge_god_name_possessive0: ""$bidu_high_god_name_possessive$"""."".""."".""
" bidu_war_god_name0: ""$bidu_high_god_name$"""."".""."".""
" bidu_war_god_name_possessive0: ""$bidu_high_god_name_possessive$"""."".""."".""
" bidu_trickster_god_name0: ""$west_african_devil_name$"""."".""."".""
" bidu_trickster_god_name_possessive0: ""$west_african_devil_name_possessive$"""."".""."".""
" bidu_night_god_name0: ""$bidu_high_god_name$"""."".""."".""
" bidu_night_god_name_possessive0: ""$bidu_high_god_name_possessive$"""."".""."".""
" bidu_water_god_name0: ""$bidu_high_god_name$"""."".""."".""
" bidu_water_god_name_possessive0: ""$bidu_high_god_name_possessive$"""."".""."".""
""."".""."".""
" west_african_bidu_pagan0: ""Bidaism"""."".""."".""
" west_african_bidu_pagan_adj0: ""Bidaic"""."".""."".""
" west_african_bidu_pagan_adherent0: ""Bidaist"""."".""."".""
" west_african_bidu_pagan_adherent_plural0: ""Bidaists"""."".""."".""
" west_african_bidu_pagan_desc0: ""Adherents of this native Soninke faith worship the serpent-deity Bida, a capricious entity who demands regular sacrifices but rewards followers with blessings and bountiful harvests"."

 west_african_bidu_pagan_old0: Old Bidaism""".""."".""
" west_african_bidu_pagan_old_adj0: ""Old Bidaic"""."".""."".""
" west_african_bidu_pagan_old_adherent0: ""Old Bidaist"""."".""."".""
" west_african_bidu_pagan_old_adherent_plural0: ""Old Bidaists"""."".""."".""
""."".""."".""
" #Hausa/Bori"."".""."".""
" west_african_bori_religion0: ""Hausa"""."".""."".""
" west_african_bori_religion_adj0: ""Hausan"""."".""."".""
" west_african_bori_religion_adherent0: ""Hausan"""."".""."".""
" west_african_bori_religion_adherent_plural0: ""Hausans"""."".""."".""
" west_african_bori_religion_desc0: ""Venerating the spiritual force that resides in all physical things, the priestesses of this faith serve as intermediaries between mankind and the spirits of the world"."

 west_african_bori_high_god_name0: Boorii""".""."".""
" west_african_bori_high_god_name_20: ""$west_african_bori_high_god_name$"" # Optional translation alt"."".""."".""
" west_african_bori_high_god_name_possessive0: ""Boorii"""."".""."".""
" west_african_bori_high_god_name_alternate0: ""the spirits"""."".""."".""
" west_african_bori_high_god_name_alternate_possessive0: ""the spirits"""."".""."".""
" west_african_bori_good_god_water_spirits0: ""$bori_water_god_name$"""."".""."".""
" west_african_bori_good_god_tree_spirits0: ""$bori_health_god_name$"""."".""."".""
" west_african_bori_good_god_wind_spirits0: ""$bori_night_god_name$"""."".""."".""
" west_african_bori_good_god_rock_spirits0: ""$bori_wealth_god_name$"""."".""."".""
" west_african_bori_devil_name0: ""the bush spirits"""."".""."".""
" west_african_bori_devil_name_possessive0: ""the bush spirits'"""."".""."".""
" west_african_bori_devil_shehe0: ""they"""."".""."".""
" west_african_bori_devil_herhis0: ""their"""."".""."".""
" west_african_bori_devil_herselfhimself0: ""themselves"""."".""."".""
" west_african_bori_evil_god_black_spirits0: ""the black spirits"""."".""."".""
" west_african_bori_religious_symbol0: ""staff"""."".""."".""
" west_african_bori_religious_symbol_20: ""$west_african_bori_religious_symbol$"" # Optional translation alt"."".""."".""
" west_african_bori_religious_symbol_30: ""$west_african_bori_religious_symbol$"" # Optional translation alt"."".""."".""
" west_african_bori_religious_head_title0: ""Inna"""."".""."".""
" west_african_bori_priest_male0: ""adjingi"""."".""."".""
" west_african_bori_priest_male_plural0: ""adjingis"""."".""."".""
" west_african_bori_priest_female0: ""magadja"""."".""."".""
" west_african_bori_priest_female_plural0: ""magadjas"""."".""."".""
" west_african_bori_divine_realm0: ""Jangare"""."".""."".""
" west_african_bori_divine_realm_20: ""$west_african_bori_divine_realm$"" # Optional translation alt"."".""."".""
" west_african_bori_divine_realm_30: ""$west_african_bori_divine_realm$"" # Optional translation alt"."".""."".""
" witchgodname_west_african_bori_the_shadow0: ""the Shadow"""."".""."".""
" witchgodname_west_african_bori_the_shadow_possessive0: ""the Shadow's"""."".""."".""
""."".""."".""
" bori_creator_god_name0: ""$west_african_bori_high_god_name$"""."".""."".""
" bori_creator_god_name_possessive0: ""$west_african_bori_high_god_name_possessive$"""."".""."".""
" bori_health_god_name0: ""the tree spirits"""."".""."".""
" bori_health_god_name_possessive0: ""the tree spirits'"""."".""."".""
" bori_fertility_god_name0: ""$bori_health_god_name$"""."".""."".""
" bori_fertility_god_name_possessive0: ""$bori_health_god_name_possessive$"""."".""."".""
" bori_wealth_god_name0: ""the rock spirits"""."".""."".""
" bori_wealth_god_name_possessive0: ""the rock spirit's"""."".""."".""
" bori_household_god_name0: ""the Alledjenu"""."".""."".""
" bori_household_god_name_possessive0: ""the Alledjenu's"""."".""."".""
" bori_fate_god_name0: ""$bori_household_god_name$"""."".""."".""
" bori_fate_god_name_possessive0: ""$bori_household_god_name_possessive$"""."".""."".""
" bori_knowledge_god_name0: ""$bori_household_god_name$"""."".""."".""
" bori_knowledge_god_name_possessive0: ""$bori_household_god_name_possessive$"""."".""."".""
" bori_war_god_name0: ""$west_african_bori_devil_name$"""."".""."".""
" bori_war_god_name_possessive0: ""$west_african_bori_devil_name_possessive$"""."".""."".""
" bori_trickster_god_name0: ""$west_african_bori_devil_name$"""."".""."".""
" bori_trickster_god_name_possessive0: ""$west_african_bori_devil_name_possessive$"""."".""."".""
" bori_night_god_name0: ""the wind spirits"""."".""."".""
" bori_night_god_name_possessive0: ""the wind spirits'"""."".""."".""
" bori_water_god_name0: ""the water spirits"""."".""."".""
" bori_water_god_name_possessive0: ""the water spirits'"""."".""."".""
""."".""."".""
" west_african_bori_pagan0: ""Bori"""."".""."".""
" west_african_bori_pagan_adj0: ""Bori"""."".""."".""
" west_african_bori_pagan_adherent0: ""Bori"""."".""."".""
" west_african_bori_pagan_adherent_plural0: ""Boris"""."".""."".""
""."".""."".""
" west_african_bori_pagan_old0: ""Old Bori"""."".""."".""
" west_african_bori_pagan_old_adj0: ""Old Bori"""."".""."".""
" west_african_bori_pagan_old_adherent0: ""Old Bori"""."".""."".""
" west_african_bori_pagan_old_adherent_plural0: ""Old Boris"""."".""."".""
""."".""."".""
" #Senegal/Roog Sene"."".""."".""
" west_african_roog_religion0: ""Senegambia"""."".""."".""
" west_african_roog_religion_adj0: ""Senegambian"""."".""."".""
" west_african_roog_religion_adherent0: ""Senegambian"""."".""."".""
" west_african_roog_religion_adherent_plural0: ""Senegambians"""."".""."".""
" west_african_roog_religion_desc0: ""The Serer people's traditions outline the way of the Divine, the path to living a spiritually fulfilling life in honor of one's ancestors and the creator of the universe, Roog"."

 west_african_roog_high_god_name0: Roog""".""."".""
" west_african_roog_high_god_name_20: ""$west_african_roog_high_god_name$"" # Optional translation alt"."".""."".""
" west_african_roog_high_god_name_possessive0: ""Roog's"""."".""."".""
" west_african_roog_high_god_name_shehe0: ""they"""."".""."".""
" west_african_roog_high_god_name_alternate0: ""The Merciful God"""."".""."".""
" west_african_roog_high_god_name_alternate_possessive0: ""The Merciful God's"""."".""."".""
" west_african_roog_good_god_mendiss0: ""$roog_sene_water_god_name$"""."".""."".""
" west_african_roog_good_god_tiurakh0: ""$roog_sene_wealth_god_name$"""."".""."".""
" west_african_roog_good_god_takhar0: ""$roog_sene_war_god_name$"""."".""."".""
" west_african_roog_good_god_pangool0: ""$roog_sene_health_god_name$"""."".""."".""
" west_african_roog_devil_name0: ""Ɓoxo-koƥ"""."".""."".""
" west_african_roog_devil_name_possessive0: ""Ɓoxo-koƥ's"""."".""."".""
" west_african_roog_house_of_worship0: ""shrine"""."".""."".""
" west_african_roog_house_of_worship_20: ""$west_african_roog_house_of_worship$"" # Optional translation alt"."".""."".""
" west_african_roog_house_of_worship_30: ""$west_african_roog_house_of_worship$"" # Optional translation alt"."".""."".""
" west_african_roog_house_of_worship_plural0: ""shrines"""."".""."".""
" west_african_roog_religious_symbol0: ""taana"""."".""."".""
" west_african_roog_religious_symbol_20: ""$west_african_roog_religious_symbol$"" # Optional translation alt"."".""."".""
" west_african_roog_religious_symbol_30: ""$west_african_roog_religious_symbol$"" # Optional translation alt"."".""."".""
" west_african_roog_religious_head_title0: ""Chief Saltigue"""."".""."".""
" west_african_roog_priest0: ""saltigue"""."".""."".""
" west_african_roog_priest_plural0: ""saltigues"""."".""."".""
" west_african_roog_afterlife0: ""Jaaniiw"""."".""."".""
" west_african_roog_afterlife_20: ""$west_african_roog_afterlife$"" # Optional translation alt"."".""."".""
" west_african_roog_afterlife_30: ""$west_african_roog_afterlife$"" # Optional translation alt"."".""."".""
""."".""."".""
" roog_sene_creator_god_name0: ""$west_african_roog_high_god_name$"""."".""."".""
" roog_sene_creator_god_name_possessive0: ""$west_african_roog_high_god_name_possessive$"""."".""."".""
" roog_sene_health_god_name0: ""the pangool"""."".""."".""
" roog_sene_health_god_name_possessive0: ""the pangool's"""."".""."".""
" roog_sene_fertility_god_name0: ""$roog_sene_health_god_name$"""."".""."".""
" roog_sene_fertility_god_name_possessive0: ""$roog_sene_health_god_name_possessive$"""."".""."".""
" roog_sene_wealth_god_name0: ""Tiurakh"""."".""."".""
" roog_sene_wealth_god_name_possessive0: ""Tiurakh's"""."".""."".""
" roog_sene_household_god_name0: ""$roog_sene_health_god_name$"""."".""."".""
" roog_sene_household_god_name_possessive0: ""$roog_sene_health_god_name_possessive$"""."".""."".""
" roog_sene_fate_god_name0: ""$roog_sene_health_god_name$"""."".""."".""
" roog_sene_fate_god_name_possessive0: ""$roog_sene_health_god_name_possessive$"""."".""."".""
" roog_sene_knowledge_god_name0: ""$roog_sene_health_god_name$"""."".""."".""
" roog_sene_knowledge_god_name_possessive0: ""$roog_sene_health_god_name_possessive$"""."".""."".""
" roog_sene_war_god_name0: ""Takhar"""."".""."".""
" roog_sene_war_god_name_possessive0: ""Takhar's"""."".""."".""
" roog_sene_trickster_god_name0: ""$roog_sene_health_god_name$"""."".""."".""
" roog_sene_trickster_god_name_possessive0: ""$roog_sene_health_god_name_possessive$"""."".""."".""
" roog_sene_night_god_name0: ""$roog_sene_health_god_name$"""."".""."".""
" roog_sene_night_god_name_possessive0: ""$roog_sene_health_god_name_possessive$"""."".""."".""
" roog_sene_water_god_name0: ""Mendiss"""."".""."".""
" roog_sene_water_god_name_possessive0: ""Mendiss'"""."".""."".""
""."".""."".""
" west_african_roog_pagan0: ""Roog Sene"""."".""."".""
" west_african_roog_pagan_adj0: ""Roogan"""."".""."".""
" west_african_roog_pagan_adherent0: ""Roogan"""."".""."".""
" west_african_roog_pagan_adherent_plural0: ""Roogans"""."".""."".""
""."".""."".""
" west_african_roog_pagan_old0: ""Old Roog Sene"""."".""."".""
" west_african_roog_pagan_old_adj0: ""Old Roogan"""."".""."".""
" west_african_roog_pagan_old_adherent0: ""Old Roogan"""."".""."".""
" west_african_roog_pagan_old_adherent_plural0: ""Old Roogans"""."".""."".""
""."".""."".""
" # Waaqism"."".""."".""
" waaqism_religion0: ""Oromo-Somali"""."".""."".""
" waaqism_religion_adj0: ""Oromo-Somali"""."".""."".""
" waaqism_religion_adherent0: ""Oromo-Somali"""."".""."".""
" waaqism_religion_adherent_plural0: ""Oromo-Somalis"""."".""."".""
" waaqism_religion_desc0: ""The world is ruled by many deities, but they are all subject to the highest one, Waaq, the god of the sky"." Rain and life is brought down to us from above"."

 waaqism_high_god_name0: Waaq"""."".""
" waaqism_high_god_name_20: ""$waaqism_high_god_name$"" # Optional translation alt"."".""."".""
" waaqism_high_god_name_possessive0: ""Waaq's"""."".""."".""
" waaqism_high_god_name_alternate0: ""Eebo"""."".""."".""
" waaqism_high_god_name_alternate_possessive0: ""Eebo's"""."".""."".""
" waaqism_health_god_name0: ""Bucur Bacayr"""."".""."".""
" waaqism_health_god_name_possessive0: ""Bucur Bacayr's"""."".""."".""
" waaqism_fertility_god_name0: ""the Ayanlee"""."".""."".""
" waaqism_fertility_god_name_possessive0: ""the Ayanlee's"""."".""."".""
" waaqism_household_god_name0: ""Huur"""."".""."".""
" waaqism_household_god_name_possessive0: ""Huur's"""."".""."".""
" waaqism_fate_god_name0: ""Nidar"""."".""."".""
" waaqism_fate_god_name_possessive0: ""Nidar's"""."".""."".""
" waaqism_knowledge_god_name0: ""Biriir ina Barqo"""."".""."".""
" waaqism_knowledge_god_name_possessive0: ""Biriir ina Barqo's"""."".""."".""
" waaqism_war_god_name0: ""Wiilwaal"""."".""."".""
" waaqism_war_god_name_possessive0: ""Wiilwaal's"""."".""."".""
" waaqism_trickster_god_name0: ""Qori Ismaris"""."".""."".""
" waaqism_trickster_god_name_possessive0: ""Qori Ismaris'"""."".""."".""
" waaqism_night_god_name0: ""Dhegdheer"""."".""."".""
" waaqism_night_god_name_possessive0: ""Dhegdheer's"""."".""."".""
" waaqism_devil_name0: ""Habbad ina Kamas"""."".""."".""
" waaqism_devil_name_possessive0: ""Habbad ina Kamas'"""."".""."".""
""."".""."".""
" waaqism_house_of_worship0: ""taalo"""."".""."".""
" waaqism_house_of_worship_20: ""$waaqism_house_of_worship$"" # Optional translation alt"."".""."".""
" waaqism_house_of_worship_30: ""$waaqism_house_of_worship$"" # Optional translation alt"."".""."".""
" waaqism_house_of_worship_plural0: ""taalos"""."".""."".""
" waaqism_religious_symbol0: ""odaa tree"""."".""."".""
" waaqism_religious_symbol_20: ""$waaqism_religious_symbol$"" # Optional translation alt"."".""."".""
" waaqism_religious_symbol_30: ""$waaqism_religious_symbol$"" # Optional translation alt"."".""."".""
" waaqism_religious_head_title0: ""Yaayyaa"""."".""."".""
" waaqism_religious_head_title_name0: ""Handuuraa"""."".""."".""
" waaqism_priest0: ""wadaad"""."".""."".""
" waaqism_priest_plural0: ""wadaads"""."".""."".""
" waaqism_high_priest0: ""high waddad"""."".""."".""
" waaqism_high_priest_plural0: ""high waddads"""."".""."".""
" waaqism_divine_realm0: ""the sky"""."".""."".""
" waaqism_divine_realm_20: ""$waaqism_divine_realm$"" # Optional translation alt"."".""."".""
" waaqism_divine_realm_30: ""$waaqism_divine_realm$"" # Optional translation alt"."".""."".""
" waaqism_afterlife0: ""the shade of the sycamore"""."".""."".""
" waaqism_afterlife_20: ""$waaqism_afterlife$"" # Optional translation alt"."".""."".""
" waaqism_afterlife_30: ""$waaqism_afterlife$"" # Optional translation alt"."".""."".""
""."".""."".""
" waaqism_pagan0: ""Waaqism"""."".""."".""
" waaqism_pagan_adj0: ""Waaqi"""."".""."".""
" waaqism_pagan_adherent0: ""Waaqist"""."".""."".""
" waaqism_pagan_adherent_plural0: ""Waaqists"""."".""."".""
""."".""."".""
" waaqism_pagan_old0: ""Old Waaqism"""."".""."".""
" waaqism_pagan_old_adj0: ""Old Waaqi"""."".""."".""
" waaqism_pagan_old_adherent0: ""Old Waaqist"""."".""."".""
" waaqism_pagan_old_adherent_plural0: ""Old Waaqists"""."".""."".""
""."".""."".""
" # Akom"."".""."".""
" akom_religion0: ""Akan"""."".""."".""
" akom_religion_adj0: ""Akan"""."".""."".""
" akom_religion_adherent0: ""Akan"""."".""."".""
" akom_religion_adherent_plural0: ""Akans"""."".""."".""
" akom_religion_desc0: ""The various faiths of the Akan peoples worship the children of the creator and mother Earth"."
 
 akom_high_god_name0: Nyame""".""."".""
" akom_high_god_name_20: ""$akom_high_god_name$"" # Optional translation alt"."".""."".""
" akom_high_god_name_possessive0: ""Nyame's"""."".""."".""
" akom_high_god_name_alternate0: ""the Creator"""."".""."".""
" akom_high_god_name_alternate_possessive0: ""the Creator's"""."".""."".""
" akom_health_god_name0: ""Asase Yaa"""."".""."".""
" akom_health_god_name_possessive0: ""Asase Yaa"""."".""."".""
" akom_fertility_god_name0: ""Esi Ketewaa"""."".""."".""
" akom_fertility_god_name_possessive0: ""Esi Ketewaa's"""."".""."".""
" akom_wealth_god_name0: ""Akonedi"""."".""."".""
" akom_wealth_god_name_possessive0: ""Akonedi's"""."".""."".""
" akom_knowledge_god_name0: ""Anansi"""."".""."".""
" akom_knowledge_god_name_possessive0: ""Anansi's"""."".""."".""
" akom_war_god_name0: ""Adade Kofi"""."".""."".""
" akom_war_god_name_possessive0: ""Adade Kofi's"""."".""."".""
" akom_night_god_name0: ""Bia"""."".""."".""
" akom_night_god_name_possessive0: ""Bia's"""."".""."".""
" akom_water_god_name0: ""Tano"""."".""."".""
" akom_water_god_name_possessive0: ""Tano's"""."".""."".""
""."".""."".""
" akom_the_abosom0: ""the Abosom"""."".""."".""
" akom_the_abosom_20: ""$akom_the_abosom$"" # Optional translation alt"."".""."".""
" akom_the_abosom_30: ""$akom_the_abosom$"" # Optional translation alt"."".""."".""
" akom_the_nsamanfo0: ""the Nsamanfo"""."".""."".""
" akom_gye_nyame0: ""Gye Nyame"""."".""."".""
" akom_gye_nyame_20: ""$akom_gye_nyame$"" # Optional translation alt"."".""."".""
" akom_gye_nyame_30: ""$akom_gye_nyame$"" # Optional translation alt"."".""."".""
" akom_religious_head_nsoroma0: ""Nsoroma"""."".""."".""
" akom_high_priest0: ""High Shaman"""."".""."".""
" akom_high_priest_plural0: ""High Shaman"""."".""."".""
" akom_divine_realm0: ""the Sky"""."".""."".""
" akom_divine_realm_20: ""$akom_divine_realm$"" # Optional translation alt"."".""."".""
" akom_divine_realm_30: ""$akom_divine_realm$"" # Optional translation alt"."".""."".""
" akom_afterlife0: ""among the Nsamanfo"""."".""."".""
" akom_afterlife_20: ""$akom_afterlife$"" # Optional translation alt"."".""."".""
" akom_afterlife_30: ""$akom_afterlife$"" # Optional translation alt"."".""."".""
""."".""."".""
" akom_pagan0: ""Akom"""."".""."".""
" akom_pagan_adj0: ""Akom"""."".""."".""
" akom_pagan_adherent0: ""Akomist"""."".""."".""
" akom_pagan_adherent_plural0: ""Akomists"""."".""."".""
""."".""."".""
" akom_pagan_old0: ""Old Akom"""."".""."".""
" akom_pagan_old_adj0: ""Old Akom"""."".""."".""
" akom_pagan_old_adherent0: ""Old Akomist"""."".""."".""
" akom_pagan_old_adherent_plural0: ""Old Akanists"""."".""."".""
""."".""."".""
" # Yoruba"."".""."".""
" west_african_orisha_religion0: ""Yoruba"""."".""."".""
" west_african_orisha_religion_adj0: ""Yoruba"""."".""."".""
" west_african_orisha_religion_adherent0: ""Yoruba"""."".""."".""
" west_african_orisha_religion_adherent_plural0: ""Yoruba"""."".""."".""
" west_african_orisha_religion_desc0: ""Though he created the universe, the high god of the Yoruba pantheon remains distant from mortal affairs"." Practitioners instead pray to the òrìṣà, innumerable spirits sent by the higher divinities to guide humanity along their chosen path"."
 
 yoruba_high_god_name0: Ọlọrun"""."".""
" yoruba_high_god_name_20: ""$yoruba_high_god_name$"" # Optional translation alt"."".""."".""
" yoruba_high_god_name_possessive0: ""Ọlọrun's"""."".""."".""
" yoruba_high_god_name_alternate0: ""The Absolute Sovereign"""."".""."".""
" yoruba_high_god_name_alternate_possessive0: ""The Absolute Sovereign's"""."".""."".""
" yoruba_death_deity_name0: ""Egungun"""."".""."".""
" yoruba_death_deity_name_possessive0: ""Egungun's"""."".""."".""
" yoruba_religious_symbol0: ""ori"""."".""."".""
" yoruba_religious_symbol_20: ""$yoruba_religious_symbol$"" # Optional translation alt"."".""."".""
" yoruba_religious_symbol_30: ""$yoruba_religious_symbol$"" # Optional translation alt"."".""."".""
" yoruba_religious_text0: ""sacred stories"""."".""."".""
" yoruba_religious_text_20: ""$yoruba_religious_text$"" # Optional translation alt"."".""."".""
" yoruba_religious_text_30: ""$yoruba_religious_text$"" # Optional translation alt"."".""."".""
" yoruba_devil_name0: ""Ajogun"""."".""."".""
" yoruba_devil_name_possessive0: ""Ajogun's"""."".""."".""
" yoruba_the_orisa0: ""the òrìṣà"""."".""."".""
" yoruba_the_orisa_20: ""$yoruba_the_orisa$"" # Optional translation alt"."".""."".""
" yoruba_the_orisa_30: ""$yoruba_the_orisa$"" # Optional translation alt"."".""."".""
" yoruba_divine_realm0: ""Heaven"""."".""."".""
" yoruba_divine_realm_20: ""$yoruba_divine_realm$"" # Optional translation alt"."".""."".""
" yoruba_divine_realm_30: ""$yoruba_divine_realm$"" # Optional translation alt"."".""."".""
" yoruba_afterlife0: ""$yoruba_divine_realm$"""."".""."".""
" yoruba_afterlife_20: ""$yoruba_divine_realm_2$"" # Optional translation alt"."".""."".""
" yoruba_afterlife_30: ""$yoruba_divine_realm_3$"" # Optional translation alt"."".""."".""
" witchgodname_yoruba_heka0: ""$yoruba_night_god_name$"""."".""."".""
" witchgodname_yoruba_heka_possessive0: ""$yoruba_night_god_name_possessive$"""."".""."".""
""."".""."".""
" yoruba_creator_god_name0: ""Olodumare"""."".""."".""
" yoruba_creator_god_name_possessive0: ""Olodumare's"""."".""."".""
" yoruba_health_god_name0: ""Obaluaye"""."".""."".""
" yoruba_health_god_name_possessive0: ""Obaluaye's"""."".""."".""
" yoruba_fertility_god_name0: ""Oronsen"""."".""."".""
" yoruba_fertility_god_name_possessive0: ""Oronsen's"""."".""."".""
" yoruba_wealth_god_name0: ""Oshosi"""."".""."".""
" yoruba_wealth_god_name_possessive0: ""Oshosi's"""."".""."".""
" yoruba_household_god_name0: ""Ọbà"""."".""."".""
" yoruba_household_god_name_possessive0: ""Ọbà's"""."".""."".""
" yoruba_knowledge_god_name0: ""Ọrunmila"""."".""."".""
" yoruba_knowledge_god_name_possessive0: ""Ọrunmila's"""."".""."".""
" yoruba_fate_god_name0: ""$paganism_fate_god_name$"""."".""."".""
" yoruba_fate_god_name_possessive0: ""$paganism_fate_god_name_possessive$"""."".""."".""
" yoruba_war_god_name0: ""Ogun"""."".""."".""
" yoruba_war_god_name_possessive0: ""Ogun's"""."".""."".""
" yoruba_trickster_god_name0: ""$yoruba_devil_name$"""."".""."".""
" yoruba_trickster_god_name_possessive0: ""$yoruba_devil_name_possessive$"""."".""."".""
" yoruba_night_god_name0: ""Ọya"""."".""."".""
" yoruba_night_god_name_possessive0: ""Ọya's"""."".""."".""
" yoruba_water_god_name0: ""Olokun"""."".""."".""
" yoruba_water_god_name_possessive0: ""Olokun's"""."".""."".""
""."".""."".""
" west_african_orisha_pagan0: ""Orisa"""."".""."".""
" west_african_orisha_pagan_adj0: ""Orisan"""."".""."".""
" west_african_orisha_pagan_adherent0: ""Orisan"""."".""."".""
" west_african_orisha_pagan_adherent_plural0: ""Orisans"""."".""."".""
" west_african_orisha_pagan_old0: ""Old Orisa"""."".""."".""
" west_african_orisha_pagan_old_adj0: ""Old Orisan"""."".""."".""
" west_african_orisha_pagan_old_adherent0: ""Old Orisan"""."".""."".""
" west_african_orisha_pagan_old_adherent_plural0: ""Old Orisans"""."".""."".""
""."".""."".""
" # Kushitism"."".""."".""
" kushitism_religion0: ""Kordofan"""."".""."".""
" kushitism_religion_adj0: ""Kordofanian"""."".""."".""
" kushitism_religion_adherent0: ""Kordofanian"""."".""."".""
" kushitism_religion_adherent_plural0: ""Kordofanians"""."".""."".""
" kushitism_religion_desc0: ""Veneration of the ancient gods remains strong here, as does the veneration of the boundary between life and death"."


 kushitism_high_god_name0: Wepwawet""".""."".""
" kushitism_high_god_name_20: ""$kushitism_high_god_name$"" # Optional translation alt"."".""."".""
" kushitism_high_god_name_possessive0: ""Wepwawet's"""."".""."".""
" kushitism_high_god_name_alternate0: ""the Opener of the Way"""."".""."".""
" kushitism_high_god_name_alternate_possessive0: ""the Opener of the Way's"""."".""."".""
" paganism_evil_god_chaos0: ""Chaos"""."".""."".""
" kushitism_death_deity_name0: ""$kushitism_high_god_name$"""."".""."".""
" kushitism_death_deity_name_possessive0: ""$kushitism_high_god_name_possessive$"""."".""."".""
" kushitism_religious_symbol0: ""Djed"""."".""."".""
" kushitism_religious_symbol_20: ""$kushitism_religious_symbol$"" # Optional translation alt"."".""."".""
" kushitism_religious_symbol_30: ""$kushitism_religious_symbol$"" # Optional translation alt"."".""."".""
" kushitism_religious_text0: ""sacred stones"""."".""."".""
" kushitism_divine_realm0: ""Duat"""."".""."".""
" kushitism_divine_realm_20: ""$kushitism_divine_realm$"" # Optional translation alt"."".""."".""
" kushitism_divine_realm_30: ""$kushitism_divine_realm$"" # Optional translation alt"."".""."".""
" kushitism_devil_name0: ""Apep"""."".""."".""
" kushitism_devil_name_possessive0: ""Apep's"""."".""."".""
" witchgodname_kushitism_heka0: ""$kushitism_health_god_name$"""."".""."".""
" witchgodname_kushitism_heka_possessive0: ""$kushitism_health_god_name_possessive$"""."".""."".""
""."".""."".""
" kushitism_creator_god_name0: ""the Ḫmnyw"""."".""."".""
" kushitism_creator_god_name_possessive0: ""the Ḫmnyw's"""."".""."".""
" kushitism_health_god_name0: ""Heka"""."".""."".""
" kushitism_health_god_name_possessive0: ""Heka's"""."".""."".""
" kushitism_fertility_god_name0: ""Min"""."".""."".""
" kushitism_fertility_god_name_possessive0: ""Min's"""."".""."".""
" kushitism_wealth_god_name0: ""Nepri"""."".""."".""
