" bashkir_collective_noun0: ""Bashkirs"""	""
" avar0: ""Avar"""	""
" avar_prefix0: ""Avaro"""	""
" avar_collective_noun0: ""Avars"""	""
" karluk0: ""Karluk"""	""
" karluk_prefix0: ""Karluko"""	""
" karluk_collective_noun0: ""Karluks"""	""
" kimek0: ""Kimek"""	""
" kimek_prefix0: ""Kimeko"""	""
" kimek_collective_noun0: ""Kimeks"""	""
" kipchak0: ""Kipchak"""	""
" kipchak_prefix0: ""Kipchako"""	""
" kipchak_collective_noun0: ""Kipchaks"""	""
" laktan0: ""Laktan"""	""
" laktan_prefix0: ""Laktano"""	""
" laktan_collective_noun0: ""Laktans"""	""
" kirghiz0: ""Kirghiz"""	""
" kirghiz_prefix0: ""Kirghizo"""	""
" kirghiz_collective_noun0: ""Kirghiz"""	""
" uyghur0: ""Uyghur"""	""
" uyghur_prefix0: ""Uyghuro"""	""
" uyghur_collective_noun0: ""Uyghurs"""	""
" uriankhai0: ""Uriankhai"""	""
" uriankhai_prefix0: ""Uriankho"""	""
" uriankhai_collective_noun0: ""Uriankhais"""	""
" yughur0: ""Yughur"""	""
" yughur_prefix0: ""Yughuro"""	""
" yughur_collective_noun0: ""Yughurs"""	""
" chuvash0: ""Chuvash"""	""
" chuvash_prefix0: ""Chuvasho"""	""
" chuvash_collective_noun0: ""Chuvash"""	""
" shatuo0: ""Shatuo"""	""
" shatuo_prefix0: ""Shatuo"""	""
" shatuo_collective_noun0: ""Shatuos"""	""
" ongud0: ""Öngüd"""	""
" ongud_prefix0: ""Öngüdo"""	""
" ongud_collective_noun0: ""Öngüds"""	""
" #Qiangic Group"	""
" qiangic_group0: ""Qiangic"""	""
" qiangic_group_collective_noun0: ""Qiangic"""	""
" #Burman"	""
" burman_group0: ""Burman"""	""
" burman_group_collective_noun0: ""Burmans"""	""
" burmese0: ""Burmese"""	""
" burmese_prefix0: ""Burmo"""	""
" burmese_collective_noun0: ""Burmese"""	""
" mon0: ""Mon"""	""
" mon_prefix0: ""Mono"""	""
" mon_collective_noun0: ""Mons"""	""
" # Iberian"	""
" aragonese0: ""Aragonese"""	""
" aragonese_prefix0: ""Aragono"""	""
" aragonese_collective_noun0: ""Aragonese"""	""
" asturleonese0: ""Asturleonese"""	""
" asturleonese_prefix0: ""Asturo"""	""
" asturleonese_collective_noun0: ""Asturleoneses"""	""
" galician0: ""Galician"""	""
" galician_prefix0: ""Galico"""	""
" galician_collective_noun0: ""Galicians"""	""
